index,gamerTag,numCombosStarted,totalComboDamage,averageComboDamage,maxComboDamage,percentTimeClosestCenter,percentTimeInShield,rollCount,numRecoveries,totalRecoveryDamage,averageRecoveryDamage,maxRecoveryDamage,numSuccessfulRecoveries,recoverySuccessPercent,numEdgeguards,numFailedEdgeguards,edgeguardSuccessPercent,numPunishesStarted,numKillingPunishes,totalPunishDamage,averagePunishDamage,neutralWinPercent,openingsPerKill,won
393,PewPewU,97.23698955013873,1462.2768707629955,13.687902030019853,49.610832368996014,41.127376000556104,4.910141629412807,8.987208857121466,24.269421785485243,76.29782652834595,9.723560026065664,69.29256912029734,13.272783416922744,78.9091752698273,26.321577857309496,8.166443481336332,27.556639991835326,37.344294405162714,10.18542675776844,2175.485669287702,22.298468065711738,49.57656154332296,4.607708773132431,1.0
394,S2J,101.513116566581,1867.3241535865136,16.147158326617603,73.68120068889107,42.046310842283255,3.4104259255851677,-7.756885880553725,6.776638197018819,132.2885321828098,4.5806281964972495,49.449405829825025,15.11687381389109,92.8789010213507,24.24641440951462,9.838184646875543,55.24879070353275,63.87933827623481,15.927348465835072,1686.8660470796385,22.312103091117315,54.63570773984131,6.654461977521334,1.0
395,Armada,111.14629151700878,1817.3001079696369,15.456672327382247,63.308943628386956,55.351443415456735,3.587682948040256,-6.146946662568212,22.247293827671065,131.35588373856592,8.618344379691163,18.92247826357359,18.511729148831414,66.19625537810013,15.964734966324006,2.382545650153052,16.99996281939344,96.48872879459574,14.645690534972235,1767.370991952269,21.418338258177915,51.00600266043278,4.814365505788799,1.0
396,Armada,86.61224135775657,1779.970396535772,17.272814688243532,89.50897506866067,54.19123241796557,2.478800716281524,27.6664856921274,22.4121192960777,70.82350391810982,9.15190681473009,61.73927574588342,5.970138813956394,67.67261032534276,25.200813683352923,13.284734673091087,39.38788548046867,54.39646906444468,12.69023094603357,1382.9490015894153,27.57450052300478,46.17943434832202,5.544824600689852,1.0
397,PewPewU,132.71414042102734,1226.3567052929047,13.999285387793801,48.685233073999115,52.49409384966746,2.157673298644123,5.531493110059621,7.8002230681785365,136.16431469528032,9.96384302281824,15.08120563582134,12.174107155919653,63.576571447348805,15.789120166982512,12.415318237278019,36.661036165445985,104.53928989711356,14.836587510015042,1741.9556021064973,20.3508013672497,52.26768147805771,3.4681713574019453,1.0
398,Mew2King,85.85071920172,1421.7639770787782,15.9706588378812,72.97243077907598,47.22783278534928,6.395227070715265,-20.277177672788625,34.18336422771824,29.071973959646144,14.126945823618122,30.696832570890216,11.905516212654165,78.26314408084149,23.823527162692734,19.46704792670127,53.16813014545897,45.015346413927915,12.664104195866798,1310.057476391913,22.722156507108412,49.47670575808117,3.8099316021401073,1.0
399,Hungrybox,62.33985491658439,1584.5732980809673,14.713386482999892,80.090072507005,41.1678316131253,2.924017735576242,0.2260779473850718,12.242717849794241,99.7692520151221,8.448502982416459,69.08800904429042,27.218438070599625,72.04889288101474,28.03903877341289,1.6423077429296047,38.25376355456048,87.6364761813206,13.841116729311466,2065.489873014177,19.394793893867988,54.858641428186594,6.037768072701525,1.0
400,Leffen,102.62156138690662,1451.7397539710068,18.574694526677572,40.5027331411596,39.3895385669755,2.971600750813177,32.11140789969445,36.78439304826725,347.8473934111811,8.901336758832059,69.66804987876444,23.53484185637493,84.91325003490337,28.64434426648316,11.257096577703345,54.562603209974185,80.26075866617818,15.788827698982288,1398.9185449276802,20.23372761787219,53.78258420543076,5.781257581288055,1.0
401,PewPewU,116.95547337013906,1913.8552145787098,14.514872828280621,38.98303725853509,44.333503367364756,6.723094361512626,22.413959712545996,23.276392979677347,265.8206053024114,6.605852766676358,62.823722159712915,10.509329833110632,79.82079580116257,18.645201077821046,16.698168541616898,54.03878939585764,60.81763281991264,11.77904666636951,1381.7622478830017,19.843276286584537,47.87660584379545,6.2044224026657,1.0
402,Axe,100.79455381126269,1196.945494511984,18.60614821189248,55.5905338440008,40.617275467987724,5.293541870006139,-6.611932571498979,33.92072407237931,248.80813531268205,12.247036541278057,49.28899171900846,22.600467200619903,66.83712239823495,24.128160670742304,8.650396475705387,36.32087828207902,70.30815332668925,13.624152062068148,1053.003558240268,22.994535137398728,46.44043732942387,5.1079204406893,1.0
403,Axe,54.10572765979048,1592.7153158931103,13.250407611205151,90.33896112071783,47.65719757995762,5.344281699910174,15.216695256830675,10.903701684224517,199.87904567398826,12.060471716105269,34.896565628227556,13.578022727289069,77.20709233024859,26.167590918347344,12.43792152864011,42.464944111433205,74.53416831803624,11.49660825046039,1667.1752203452388,20.84273278611152,48.71211892622906,5.715249954517073,1.0
404,Hungrybox,83.61877963758144,1695.085822511229,19.016357413697826,86.4107566727111,45.22140664058257,4.061722037941008,1.4767277366395035,21.94000254426422,308.7638711427366,8.551258440086393,12.11014970860554,14.567838726953958,81.71663226592352,14.566268914191085,11.266354253109295,41.696723091817056,39.916037615338894,10.77588805837242,1984.2268767465946,25.05423263035171,59.154536784019946,4.8361582647653325,1.0
405,Leffen,48.28370243167133,2262.605647880573,19.370645972717128,58.322461637100275,46.03667092873774,1.8734525875655876,20.987774979373125,25.95389950966583,38.529095370524445,13.72062392625417,38.460093171437485,15.422298248905893,89.93990573835165,20.698659398478853,10.253193765076482,42.52995037632226,56.78605275591678,14.02733776879209,2138.4401641924696,26.54056033191994,53.577089289286846,5.785569880148641,1.0
406,Mew2King,58.647121246448904,1795.9513397057435,17.06434175454333,49.16074072364668,48.62505344768087,5.5659398640948945,28.070648974808016,25.626710438355246,249.9973908305157,6.83567357364227,19.635639046780927,12.043180275973658,79.53924879850459,11.13979087884249,18.329342001457,39.113116049073625,85.46825123063707,9.84599620344839,1629.7591324182613,24.31793076992489,52.17006783142419,4.982520470473335,1.0
407,Plup,102.98553402032167,2025.0506583686122,16.97002445946002,51.20947901911557,48.353604855543,3.7259628051201146,20.006453098170955,16.805216960331585,158.4796198707142,10.500786922950365,72.66960353154585,9.446055783117917,95.71786652914487,19.680395755319804,1.0774782824058227,45.722629810775906,66.82372443150463,12.641362424639638,2145.400466792109,20.764008518678985,55.356839065220356,5.5258690529790995,1.0
408,Hungrybox,97.37812410280847,1565.1256590308285,13.40197716703434,78.79188400500132,49.710349930565,4.5031312262186,30.72491519110024,7.271464484460527,214.88859061107854,10.63461941687266,42.707573311815274,16.227005805810165,84.5986662981942,26.654395586908393,11.966800288374806,54.17770496390189,53.10760433465842,11.670164179131834,1796.056230101563,23.350853826529196,58.522220115378545,5.936736211973911,1.0
409,Leffen,110.59352312170466,1951.5059015334864,14.690194461207138,63.93504644412475,49.94010020066562,3.6873838659118046,18.959924750306214,20.846186568253366,242.04318441425553,13.549559846587707,65.66664978087108,6.099929354049765,78.90773487945047,22.180782194513895,4.885107843879688,27.029782364600987,69.83306061700333,14.637082571940457,1171.7456225295614,23.634777505044887,49.91838519180702,5.78528652331554,1.0
410,PewPewU,128.98982933844377,1791.2387764997518,15.69640842356428,65.49854563953767,49.12464825415546,0.647720749155244,18.663037738172182,2.9138551473440093,337.61674785532773,11.6459326034752,52.90131012693216,14.88436839489011,95.161194457468,16.033674130063027,23.165362216135062,60.31480218655976,42.95838163198685,13.038190756524335,1228.5228855575733,20.428533418956057,50.16058482187967,6.543992369167632,1.0
411,Armada,82.48054079384853,1245.5998877742813,14.963428920947575,94.83388213461936,56.56743332092721,2.2917553682781437,23.680779363934732,25.33535462681037,248.9192223577391,12.411360927563768,35.46075999246149,7.647755701566716,70.42133420899502,17.93353378095156,14.030701064182272,49.89268780797348,48.30002430030064,13.312814795424348,1391.1201182351488,24.21656018888008,55.98455670389022,4.400977630723325,1.0
412,Mew2King,80.66448285110225,1410.0659317658533,12.834522424352889,62.78398252290476,58.791374670039474,3.491388961125619,-5.141899920088875,26.450120327908465,216.731459117088,6.4411434323808665,20.967279913386864,14.944353020640687,72.65820700642334,20.91317254688035,11.44636330374055,25.834371249910085,49.64985438231371,12.762120747904081,1359.6328616372095,21.715481954715017,55.085144836192775,5.323989085099371,1.0
413,Hungrybox,59.06385057967574,2094.1579884963917,18.892357991015515,67.17901246265302,47.425208930011955,3.5465523082179415,-0.8934795312341102,17.974583729799644,258.1581809938498,7.7123225467823495,74.82925678005059,19.582933125986628,88.61326945883859,21.963872079716165,18.77298271959141,18.13289786758324,61.63043869381145,14.76126202002889,2159.678301593046,20.18082553432516,49.164123560806395,5.401564420353112,1.0
414,ChuDat,124.22067260194065,1868.773462561509,15.670271181094837,51.49769470835496,47.02007431339615,6.099152988415641,-0.7640447713391296,21.410336526948697,258.1868723592704,6.960171401301644,36.59976122778258,23.56506698483775,75.67190896849296,9.30436909372737,11.463116366491446,58.80324676475797,70.32004780628084,10.41782328072399,1625.1202340334553,23.197020239197553,52.04061098758885,7.0959197781072,1.0
415,Hungrybox,83.12763375858673,1944.1446176345667,14.166582289366033,55.61627884712251,53.42144054139813,3.5713532557306564,-4.5304314023347025,15.103028231684757,191.14296604144968,7.459107367405613,58.29902283007334,8.632203979632765,97.87808665043744,28.735902033665617,23.092161805176353,40.722380552526545,64.45662722099263,15.277251740906987,1920.7680894683606,24.57410836118502,50.84844171066523,6.060037442847303,1.0
416,Plup,88.16152803223765,1762.708982715363,17.24964823431168,93.99029447616368,46.40096382302186,4.353923146836445,10.942455965498588,21.639996963582618,166.1429402441212,16.537361301504752,64.02035592065214,20.640309700544513,77.00611676969164,21.58908925569167,8.671364117245744,36.651608263900016,79.21328979085924,15.242183528779707,1944.9593730454762,25.514608858688955,58.08833109156176,4.801643831628982,1.0
417,Leffen,102.5453540523859,1996.96910080816,15.99659408514831,63.59438487541404,42.55547762707567,2.5031066682122063,-5.325373873924306,20.481935348984365,180.01350660835197,5.40821399856804,26.70870873036484,15.248787119227568,91.04801165133317,11.722577353405143,13.892128460518242,39.360083212704936,46.551631189056025,13.04380945497794,2272.6372981570426,22.405322723649263,53.05970695098786,5.357082824573552,1.0
418,Armada,76.10217837972033,1438.1320913429245,15.39111452613265,61.70132676026723,55.68056824366886,2.1602046713190557,43.13758239670476,29.66343295264123,60.61773172090221,10.107362963240032,37.851638776702515,20.195307987979522,68.32761848063893,21.04156711490002,17.328019926922185,38.22573461864379,79.48394169581856,13.194830219542705,1571.0584613997787,23.517635724331434,57.34863843006325,6.011738746323158,1.0
419,Leffen,117.29867751116481,1979.9151703540401,16.311898806941493,65.83384674598798,52.63125560867674,1.4919137249363306,28.112119314835397,3.315243886267682,245.72583379195547,9.62381002714787,46.75356904857094,16.53062672440825,67.52967025596722,29.98481032946443,14.701238397524389,41.365106154679935,72.14755598679817,13.450228211205912,1377.7920028671465,22.463138495789376,53.55769275498507,6.066193269382772,1.0
420,Axe,91.95729485251604,1856.5992766929044,15.826110778655897,84.73674285711249,40.70411313544792,4.474234977425088,5.978043931366578,20.062131433933008,-1.0249887255674892,16.64563798839204,67.80000307926521,19.99927693354219,75.74986916234717,13.388438398376552,14.936333203013662,17.613606958352477,74.93061060753712,10.387928378676182,1601.8820367803005,22.188532120386988,56.025791390813446,4.483296383550437,1.0
421,Hungrybox,144.56887418825534,1595.257039305835,16.614767158564845,37.444588294117075,49.27997234251982,3.874930063120721,3.693605461271101,23.762675467190817,245.54152889605916,10.610841960767365,78.82299013117023,18.15426297281732,80.0569928926169,20.563755853218417,13.155333147903402,15.540280030216977,36.61830513449854,13.00396052147945,1487.5324251603877,20.902148022920088,50.792652767624425,5.092440577240893,1.0
422,Armada,86.90410211366154,1423.7606236607116,14.984223987555902,64.72316656687423,45.897280529928985,5.160463602462382,19.796912893972813,29.173220158999293,173.36448837380183,11.446922205446452,47.86153576265159,20.827827789626504,80.80824919081314,27.19994345085007,16.652895847285343,43.36925768969371,51.70296579089899,12.964200528255631,1516.1457238834096,22.32688774212111,50.85970171469135,4.73482331666961,1.0
423,SFAT,102.86351121650874,1302.7837255519073,16.674963420045323,87.026580767413,46.782234483837684,5.482880439700127,27.82261508143707,14.835059829241763,173.8026573391486,8.94640729140913,46.71376586230862,18.777586863914458,63.52709499588183,22.493354431907463,20.454906023518685,29.08287578464311,90.22267967807096,13.569535492140687,1321.9360669194357,23.92500135295252,56.80845095133227,5.630023898000872,1.0
424,Leffen,115.20688910141034,1198.6159728051903,15.57682171249235,97.79759351935535,42.00157874967783,2.148891788940826,-0.24240707674333706,18.859150942671416,161.94376246411875,13.27887636389478,71.97425372450121,16.26141586095907,89.59622787352166,25.270495441256955,14.618204795547943,47.78370200501644,73.72273874881108,12.508046727224794,1953.7771990802787,22.05210715771812,52.58951820922488,5.311632067790509,1.0
425,Armada,129.9244583447466,1489.954366169119,17.45665229726123,82.50177704247582,48.553027786176806,3.3637642112584,20.878713424115194,24.365043249772064,231.21865482153402,3.061479975851498,18.30337866456113,17.61492738307065,91.13734882401998,20.641726527071032,22.732785019277195,52.013500371573805,28.003846873975256,14.306025080633441,1209.3821488009446,22.87126988086643,55.320992160718056,6.126437559373824,1.0
426,SFAT,96.39160621285217,1553.3985529988618,15.018024522974027,37.36546359861527,50.85604192448526,3.2847277404253075,-6.663470373249524,7.016720878124184,212.94535287523252,11.010575831693266,51.41782969957425,10.9406393011409,55.69841524562813,18.21733467413369,20.376432705313512,40.35505825110421,63.488435168550026,11.46644150543115,1792.4140900198354,17.836626087277594,54.94345644253398,5.356605940638612,1.0
427,Armada,94.82638386257804,1048.7359300572316,14.738270032827941,70.87405757673923,46.64101558569726,6.233520742630768,8.94007976561064,6.321068879308496,162.04651541659206,6.253220623148717,32.95822016110604,13.597348545436423,77.08442594675131,21.519736886013384,12.958299855612527,40.775858188783516,66.33269358543674,14.635131719076112,2074.9567546401404,19.981521561309997,52.83048931436095,5.238468112098422,1.0
428,Hungrybox,133.49060392360292,1092.5094216220168,15.296269795875304,80.83896432933628,47.04061989614039,2.5950578146371646,28.353415667144343,11.088270892304962,80.21852298259395,8.720906116218789,19.5618865545561,20.380141781028335,59.62614119899983,22.86202875063522,15.247620108298369,55.82684205627058,104.03424825764964,10.616969440242986,1782.9592217921495,21.468882114128274,52.27040332447333,6.0043521317202515,1.0
